steps,apple_score,score,size,path_finder,poly_features,all_data,nb_parameter
277,15,373,10,greedy,False,True,10
91,6,109,10,greedy,False,True,10
129,10,271,10,greedy,False,True,10
185,12,315,10,greedy,False,True,10
155,12,345,10,greedy,False,True,10
93,8,207,10,greedy,False,True,10
85,4,15,10,greedy,False,True,10
129,12,371,10,greedy,False,True,10
57,5,93,10,greedy,False,True,10
75,7,175,10,greedy,False,True,10
57,4,43,10,greedy,False,True,10
93,7,157,10,greedy,False,True,10
9,1,-59,10,greedy,False,True,10
129,10,271,10,greedy,False,True,10
145,11,305,10,greedy,False,True,10
171,14,429,10,greedy,False,True,10
91,6,109,10,greedy,False,True,10
57,4,43,10,greedy,False,True,10
11,1,-61,10,greedy,False,True,10
229,13,321,10,greedy,False,True,10
143,11,307,10,greedy,False,True,10
9,1,-59,10,greedy,False,True,10
13,1,-63,10,greedy,False,True,10
33,2,-33,10,greedy,False,True,10
65,5,85,10,greedy,False,True,10
43,4,57,10,greedy,False,True,10
181,10,219,10,greedy,False,True,10
149,14,451,10,greedy,False,True,10
109,8,191,10,greedy,False,True,10
67,6,133,10,greedy,False,True,10
25,2,-25,10,greedy,False,True,10
67,4,33,10,greedy,False,True,10
113,9,237,10,greedy,False,True,10
89,5,61,10,greedy,False,True,10
75,4,25,10,greedy,False,True,10
69,8,231,10,greedy,False,True,10
161,10,239,10,greedy,False,True,10
131,8,169,10,greedy,False,True,10
57,4,43,10,greedy,False,True,10
183,15,467,10,greedy,False,True,10
131,10,269,10,greedy,False,True,10
55,5,95,10,greedy,False,True,10
155,12,345,10,greedy,False,True,10
133,8,167,10,greedy,False,True,10
81,6,119,10,greedy,False,True,10
161,9,189,10,greedy,False,True,10
127,9,223,10,greedy,False,True,10
81,5,69,10,greedy,False,True,10
15,1,-65,10,greedy,False,True,10
231,16,469,10,greedy,False,True,10
147,8,153,10,greedy,False,True,10
197,13,353,10,greedy,False,True,10
211,11,239,10,greedy,False,True,10
227,20,673,10,greedy,False,True,10
145,9,205,10,greedy,False,True,10
157,10,243,10,greedy,False,True,10
311,21,639,10,greedy,False,True,10
97,7,153,10,greedy,False,True,10
55,4,45,10,greedy,False,True,10
63,5,87,10,greedy,False,True,10
67,4,33,10,greedy,False,True,10
35,3,15,10,greedy,False,True,10
113,9,237,10,greedy,False,True,10
61,4,39,10,greedy,False,True,10
97,7,153,10,greedy,False,True,10
15,2,-15,10,greedy,False,True,10
55,6,145,10,greedy,False,True,10
107,8,193,10,greedy,False,True,10
109,9,241,10,greedy,False,True,10
113,10,287,10,greedy,False,True,10
51,7,199,10,greedy,False,True,10
105,8,195,10,greedy,False,True,10
153,10,247,10,greedy,False,True,10
87,8,213,10,greedy,False,True,10
107,5,43,10,greedy,False,True,10
55,5,95,10,greedy,False,True,10
103,6,97,10,greedy,False,True,10
123,10,277,10,greedy,False,True,10
167,12,333,10,greedy,False,True,10
171,12,329,10,greedy,False,True,10
97,7,153,10,greedy,False,True,10
57,4,43,10,greedy,False,True,10
13,1,-63,10,greedy,False,True,10
85,8,215,10,greedy,False,True,10
107,9,243,10,greedy,False,True,10
107,9,243,10,greedy,False,True,10
133,8,167,10,greedy,False,True,10
201,14,399,10,greedy,False,True,10
183,13,367,10,greedy,False,True,10
87,8,213,10,greedy,False,True,10
59,5,91,10,greedy,False,True,10
